3145,2.533813477
3145,2.533813477
3135,2.525756836
3148,2.536230469
3122,2.515283203
3131,2.52253418
3161,2.546704102
3110,2.505615234
3192,2.571679688
3103,2.499975586
3140,2.529785156
3127,2.519311523
3131,2.52253418
3172,2.555566406
3217,2.591821289
3174,2.557177734
3148,2.536230469
3135,2.525756836
3140,2.529785156
3148,2.536230469
3127,2.519311523
3142,2.531396484
3135,2.525756836
3135,2.525756836
3145,2.533813477
3145,2.533813477
3142,2.531396484
3206,2.582958984
3163,2.54831543
3140,2.529785156
3101,2.498364258
3144,2.533007813
3168,2.55234375
3163,2.54831543
3135,2.525756836
3181,2.562817383
3064,2.468554688
3186,2.566845703
3161,2.546704102
3148,2.536230469
3142,2.531396484
3148,2.536230469
3135,2.525756836
3153,2.540258789
3153,2.540258789
3131,2.52253418
3148,2.536230469
3163,2.54831543
3142,2.531396484
3186,2.566845703
3140,2.529785156
3142,2.531396484
3174,2.557177734
3145,2.533813477
3126,2.518505859
3170,2.553955078
3140,2.529785156
3118,2.512060547
3187,2.567651367
3142,2.531396484
3142,2.531396484
3131,2.52253418
3131,2.52253418
3148,2.536230469
3131,2.52253418
3152,2.539453125
3145,2.533813477
3168,2.55234375
3140,2.529785156
3155,2.541870117
3155,2.541870117
3186,2.566845703
3101,2.498364258
3158,2.544287109
3136,2.5265625
3128,2.520117188
3116,2.510449219
3110,2.505615234
3140,2.529785156
3154,2.541064453
3168,2.55234375
3148,2.536230469
3148,2.536230469
3142,2.531396484
3148,2.536230469
3142,2.531396484
3145,2.533813477
3165,2.549926758
3158,2.544287109
3173,2.55637207
3193,2.572485352
3174,2.557177734
3145,2.533813477
3170,2.553955078
3142,2.531396484
3300,2.658691406
3135,2.525756836
3100,2.497558594
3164,2.549121094
3145,2.533813477
3145,2.533813477
3135,2.525756836
3145,2.533813477
3142,2.531396484
3142,2.531396484
3148,2.536230469
3127,2.519311523
3155,2.541870117
3127,2.519311523
3120,2.513671875
3204,2.581347656
3152,2.539453125
3164,2.549121094
3148,2.536230469
3128,2.520117188
3108,2.504003906
3123,2.516088867
3142,2.531396484
3153,2.540258789
3148,2.536230469
3142,2.531396484
3135,2.525756836
3148,2.536230469
3155,2.541870117
3135,2.525756836
3135,2.525756836
3131,2.52253418
3155,2.541870117
3145,2.533813477
3140,2.529785156
3091,2.490307617
3161,2.546704102
3165,2.549926758
3142,2.531396484
3174,2.557177734
3145,2.533813477
3163,2.54831543
3097,2.495141602
3069,2.472583008
3135,2.525756836
3131,2.52253418
3145,2.533813477
3142,2.531396484
3131,2.52253418
3148,2.536230469
3127,2.519311523
3148,2.536230469
3099,2.49675293
3118,2.512060547
3123,2.516088867
3127,2.519311523
3122,2.515283203
3140,2.529785156
3185,2.566040039
3131,2.52253418
3200,2.578125
3255,2.622436523
3195,2.57409668
3140,2.529785156
3145,2.533813477
3142,2.531396484
3154,2.541064453
3148,2.536230469
3135,2.525756836
3142,2.531396484
3155,2.541870117
3142,2.531396484
3145,2.533813477
3142,2.531396484
3171,2.554760742
3099,2.49675293
3204,2.581347656
3218,2.592626953
3136,2.5265625
3142,2.531396484
3155,2.541870117
3186,2.566845703
3200,2.578125
3091,2.490307617
3174,2.557177734
3131,2.52253418
3148,2.536230469
3142,2.531396484
3135,2.525756836
3142,2.531396484
3131,2.52253418
3148,2.536230469
3142,2.531396484
3131,2.52253418
3118,2.512060547
3116,2.510449219
3154,2.541064453
3110,2.505615234
3180,2.562011719
3172,2.555566406
3127,2.519311523
3155,2.541870117
3129,2.520922852
3106,2.502392578
3106,2.502392578
3069,2.472583008
3135,2.525756836
3142,2.531396484
3142,2.531396484
3140,2.529785156
3135,2.525756836
3135,2.525756836
3131,2.52253418
3135,2.525756836
3142,2.531396484
3127,2.519311523
3193,2.572485352
3127,2.519311523
3187,2.567651367
3149,2.537036133
3163,2.54831543
3097,2.495141602
3155,2.541870117
3135,2.525756836
3206,2.582958984
3142,2.531396484
3129,2.520922852
3118,2.512060547
3145,2.533813477
3135,2.525756836
3127,2.519311523
3153,2.540258789
3140,2.529785156
3142,2.531396484
3127,2.519311523
3142,2.531396484
3144,2.533007813
3052,2.458886719
3174,2.557177734
3103,2.499975586
3118,2.512060547
3148,2.536230469
3160,2.545898438
3160,2.545898438
3160,2.545898438
3148,2.536230469
3121,2.514477539
3142,2.531396484
3101,2.498364258
3140,2.529785156
3168,2.55234375
3148,2.536230469
3145,2.533813477
3135,2.525756836
3142,2.531396484
3145,2.533813477
3131,2.52253418
3148,2.536230469
3149,2.537036133
3186,2.566845703
3131,2.52253418
3174,2.557177734
3155,2.541870117
3128,2.520117188
3190,2.570068359
3142,2.531396484
3135,2.525756836
3152,2.539453125
3191,2.570874023
3067,2.47097168
3069,2.472583008
3142,2.531396484
3131,2.52253418
3148,2.536230469
3142,2.531396484
3144,2.533007813
3154,2.541064453
3135,2.525756836
3127,2.519311523
3135,2.525756836
3113,2.508032227
3057,2.462915039
3107,2.503198242
3148,2.536230469
3170,2.553955078
3204,2.581347656
3140,2.529785156
3113,2.508032227
3117,2.511254883
3052,2.458886719
3170,2.553955078
3148,2.536230469
3121,2.514477539
3119,2.512866211
3140,2.529785156
3145,2.533813477
3142,2.531396484
3148,2.536230469
3131,2.52253418
3131,2.52253418
3168,2.55234375
3145,2.533813477
3142,2.531396484
3155,2.541870117
3191,2.570874023
3142,2.531396484
3190,2.570068359
3142,2.531396484
3219,2.593432617
3225,2.598266602
3195,2.57409668
3163,2.54831543
3174,2.557177734
3204,2.581347656
3197,2.575708008
3099,2.49675293
3089,2.488696289
3149,2.537036133
3148,2.536230469
3135,2.525756836
3127,2.519311523
3142,2.531396484
3127,2.519311523
3135,2.525756836
3131,2.52253418
3145,2.533813477
3144,2.533007813
3086,2.486279297
3118,2.512060547
3100,2.497558594
3155,2.541870117
3106,2.502392578
3131,2.52253418
3181,2.562817383
3118,2.512060547
3127,2.519311523
3118,2.512060547
3100,2.497558594
3191,2.570874023
3225,2.598266602
3142,2.531396484
3135,2.525756836
3142,2.531396484
3142,2.531396484
3154,2.541064453
3148,2.536230469
3142,2.531396484
3155,2.541870117
3148,2.536230469
3148,2.536230469
3155,2.541870117
3165,2.549926758
3185,2.566040039
3193,2.572485352
3131,2.52253418
3144,2.533007813
3142,2.531396484
3184,2.565234375
3155,2.541870117
3097,2.495141602
3086,2.486279297
3155,2.541870117
3148,2.536230469
3101,2.498364258
3145,2.533813477
3142,2.531396484
3131,2.52253418
3135,2.525756836
3135,2.525756836
3145,2.533813477
3148,2.536230469
3135,2.525756836
3142,2.531396484
3097,2.495141602
3140,2.529785156
3121,2.514477539
3140,2.529785156
3129,2.520922852
3140,2.529785156
3145,2.533813477
3131,2.52253418
3170,2.553955078
3217,2.591821289
3135,2.525756836
3090,2.489501953
3095,2.493530273
3148,2.536230469
3135,2.525756836
3148,2.536230469
3148,2.536230469
3154,2.541064453
3145,2.533813477
3135,2.525756836
3135,2.525756836
3148,2.536230469
3131,2.52253418
3142,2.531396484
3081,2.482250977
3185,2.566040039
3172,2.555566406
3110,2.505615234
3135,2.525756836
3160,2.545898438
3174,2.557177734
3069,2.472583008
3131,2.52253418
3107,2.503198242
3225,2.598266602
3180,2.562011719
3110,2.505615234
3135,2.525756836
3148,2.536230469
3142,2.531396484
3131,2.52253418
3148,2.536230469
3155,2.541870117
3168,2.55234375
3168,2.55234375
3131,2.52253418
3145,2.533813477
3140,2.529785156
3118,2.512060547
3142,2.531396484
3142,2.531396484
3140,2.529785156
3101,2.498364258
3071,2.474194336
3145,2.533813477
3099,2.49675293
3113,2.508032227
3073,2.475805664
3163,2.54831543
3187,2.567651367
3068,2.471777344
3131,2.52253418
3135,2.525756836
3142,2.531396484
3135,2.525756836
3142,2.531396484
3131,2.52253418
3131,2.52253418
3148,2.536230469
3142,2.531396484
3118,2.512060547
3200,2.578125
3170,2.553955078
3170,2.553955078
3101,2.498364258
3168,2.55234375
3193,2.572485352
3140,2.529785156
3127,2.519311523
3078,2.479833984
3053,2.459692383
3127,2.519311523
3097,2.495141602
3204,2.581347656
3145,2.533813477
3140,2.529785156
3140,2.529785156
3148,2.536230469
3131,2.52253418
3145,2.533813477
3148,2.536230469
3148,2.536230469
3135,2.525756836
3142,2.531396484
3072,2.475
3164,2.549121094
3049,2.456469727
3144,2.533007813
3204,2.581347656
3095,2.493530273
3110,2.505615234
3154,2.541064453
3123,2.516088867
3172,2.555566406
3110,2.505615234
3155,2.541870117
3078,2.479833984
3148,2.536230469
3148,2.536230469
3135,2.525756836
3145,2.533813477
3145,2.533813477
3148,2.536230469
3145,2.533813477
3154,2.541064453
3131,2.52253418
3148,2.536230469
3185,2.566040039
3159,2.545092773
3149,2.537036133
3135,2.525756836
3161,2.546704102
3217,2.591821289
3161,2.546704102
3148,2.536230469
3168,2.55234375
3182,2.563623047
3120,2.513671875
3195,2.57409668
3200,2.578125
3118,2.512060547
3148,2.536230469
3142,2.531396484
3145,2.533813477
3148,2.536230469
3154,2.541064453
3135,2.525756836
3148,2.536230469
3145,2.533813477
3154,2.541064453
3180,2.562011719
3088,2.487890625
3101,2.498364258
3106,2.502392578
3129,2.520922852
3113,2.508032227
3085,2.485473633
3145,2.533813477
3142,2.531396484
3101,2.498364258
3170,2.553955078
3101,2.498364258
3103,2.499975586
3170,2.553955078
3168,2.55234375
3148,2.536230469
3142,2.531396484
3148,2.536230469
3154,2.541064453
3145,2.533813477
3145,2.533813477
3145,2.533813477
3148,2.536230469
3168,2.55234375
3149,2.537036133
3149,2.537036133
3142,2.531396484
3139,2.528979492
3101,2.498364258
3170,2.553955078
3142,2.531396484
3135,2.525756836
3142,2.531396484
3148,2.536230469
3097,2.495141602
3161,2.546704102
3104,2.50078125
3185,2.566040039
3131,2.52253418
3148,2.536230469
3135,2.525756836
3154,2.541064453
3135,2.525756836
3142,2.531396484
3142,2.531396484
3154,2.541064453
3148,2.536230469
3131,2.52253418
3140,2.529785156
3135,2.525756836
3131,2.52253418
3101,2.498364258
3185,2.566040039
3003,2.41940918
3197,2.575708008
3140,2.529785156
3161,2.546704102
3142,2.531396484
3167,2.551538086
3264,2.6296875
3155,2.541870117
3155,2.541870117
3148,2.536230469
3131,2.52253418
3148,2.536230469
3135,2.525756836
3148,2.536230469
3148,2.536230469
3144,2.533007813
3131,2.52253418
3145,2.533813477
3131,2.52253418
3170,2.553955078
3142,2.531396484
3164,2.549121094
3149,2.537036133
3155,2.541870117
3161,2.546704102
3148,2.536230469
3184,2.565234375
3135,2.525756836
3187,2.567651367
3120,2.513671875
3191,2.570874023
3129,2.520922852
3131,2.52253418
3154,2.541064453
3155,2.541870117
3135,2.525756836
3145,2.533813477
3127,2.519311523
3135,2.525756836
3154,2.541064453
3153,2.540258789
3145,2.533813477
3131,2.52253418
3174,2.557177734
3195,2.57409668
3193,2.572485352
3131,2.52253418
3107,2.503198242
3113,2.508032227
3088,2.487890625
3123,2.516088867
3129,2.520922852
3204,2.581347656
3298,2.657080078
3268,2.632910156
3161,2.546704102
3154,2.541064453
3135,2.525756836
3145,2.533813477
3142,2.531396484
3148,2.536230469
3135,2.525756836
3148,2.536230469
